algorithm,pattern_length,inspections
Weak Boyer Moore,10,3572137
Weak Memorizing Boyer Moore,10,3410587
Weak Turbo Boyer Moore,10,3124448
Weak Boyer Moore,10,4398212
Weak Memorizing Boyer Moore,10,4266882
Weak Turbo Boyer Moore,10,3706353
Weak Boyer Moore,10,3900776
Weak Memorizing Boyer Moore,10,3470938
Weak Turbo Boyer Moore,10,3470938
Weak Boyer Moore,10,3979941
Weak Memorizing Boyer Moore,10,3500029
Weak Turbo Boyer Moore,10,3309132
Weak Boyer Moore,10,4078089
Weak Memorizing Boyer Moore,10,3946153
Weak Turbo Boyer Moore,10,3724450
Weak Boyer Moore,10,4267637
Weak Memorizing Boyer Moore,10,3878544
Weak Turbo Boyer Moore,10,3744595
Weak Boyer Moore,10,4695276
Weak Memorizing Boyer Moore,10,4136832
Weak Turbo Boyer Moore,10,3892130
Weak Boyer Moore,10,4200027
Weak Memorizing Boyer Moore,10,3856229
Weak Turbo Boyer Moore,10,3590815
Weak Boyer Moore,10,4422953
Weak Memorizing Boyer Moore,10,4206920
Weak Turbo Boyer Moore,10,4018284
Weak Boyer Moore,10,3723743
Weak Memorizing Boyer Moore,10,3699036
Weak Turbo Boyer Moore,10,3354646
Weak Boyer Moore,10,2755307
Weak Memorizing Boyer Moore,10,2478878
Weak Turbo Boyer Moore,10,2478878
Weak Boyer Moore,10,2660844
Weak Memorizing Boyer Moore,10,2394383
Weak Turbo Boyer Moore,10,2394383
Weak Boyer Moore,10,3402105
Weak Memorizing Boyer Moore,10,3379289
Weak Turbo Boyer Moore,10,3238982
Weak Boyer Moore,10,3574044
Weak Memorizing Boyer Moore,10,3447956
Weak Turbo Boyer Moore,10,3276151
Weak Boyer Moore,10,4036595
Weak Memorizing Boyer Moore,10,3737458
Weak Turbo Boyer Moore,10,3737458
Weak Boyer Moore,10,3654070
Weak Memorizing Boyer Moore,10,3325658
Weak Turbo Boyer Moore,10,3135214
Weak Boyer Moore,10,3986524
Weak Memorizing Boyer Moore,10,3633701
Weak Turbo Boyer Moore,10,3423764
Weak Boyer Moore,10,4575881
Weak Memorizing Boyer Moore,10,4451287
Weak Turbo Boyer Moore,10,3926282
Weak Boyer Moore,10,3918443
Weak Memorizing Boyer Moore,10,3488677
Weak Turbo Boyer Moore,10,3488677
Weak Boyer Moore,10,3509989
Weak Memorizing Boyer Moore,10,3126431
Weak Turbo Boyer Moore,10,3126431
Weak Boyer Moore,10,3612788
Weak Memorizing Boyer Moore,10,3511636
Weak Turbo Boyer Moore,10,3291877
Weak Boyer Moore,10,3242229
Weak Memorizing Boyer Moore,10,3141092
Weak Turbo Boyer Moore,10,2856737
Weak Boyer Moore,10,3924490
Weak Memorizing Boyer Moore,10,3625261
Weak Turbo Boyer Moore,10,3625261
Weak Boyer Moore,10,3976741
Weak Memorizing Boyer Moore,10,3657506
Weak Turbo Boyer Moore,10,3358525
Weak Boyer Moore,10,4353334
Weak Memorizing Boyer Moore,10,4128609
Weak Turbo Boyer Moore,10,3891469
Weak Boyer Moore,10,4283047
Weak Memorizing Boyer Moore,10,4213343
Weak Turbo Boyer Moore,10,3641717
Weak Boyer Moore,10,3367716
Weak Memorizing Boyer Moore,10,2982553
Weak Turbo Boyer Moore,10,2982553
Weak Boyer Moore,10,3173901
Weak Memorizing Boyer Moore,10,2815288
Weak Turbo Boyer Moore,10,2815288
Weak Boyer Moore,10,3739251
Weak Memorizing Boyer Moore,10,3694634
Weak Turbo Boyer Moore,10,3564229
Weak Boyer Moore,10,4557782
Weak Memorizing Boyer Moore,10,4226748
Weak Turbo Boyer Moore,10,4055119
Weak Boyer Moore,10,3941147
Weak Memorizing Boyer Moore,10,3613385
Weak Turbo Boyer Moore,10,3549035
Weak Boyer Moore,10,3919902
Weak Memorizing Boyer Moore,10,3607753
Weak Turbo Boyer Moore,10,3409119
Weak Boyer Moore,10,4255692
Weak Memorizing Boyer Moore,10,4008411
Weak Turbo Boyer Moore,10,3658606
Weak Boyer Moore,10,3457225
Weak Memorizing Boyer Moore,10,3380284
Weak Turbo Boyer Moore,10,3020577
Weak Boyer Moore,10,3849439
Weak Memorizing Boyer Moore,10,3419705
Weak Turbo Boyer Moore,10,3419705
Weak Boyer Moore,10,3539855
Weak Memorizing Boyer Moore,10,3156297
Weak Turbo Boyer Moore,10,3156297
Weak Boyer Moore,10,3570143
Weak Memorizing Boyer Moore,10,3501749
Weak Turbo Boyer Moore,10,3372065
Weak Boyer Moore,10,4127972
Weak Memorizing Boyer Moore,10,3760643
Weak Turbo Boyer Moore,10,3607439
Weak Boyer Moore,10,4750766
Weak Memorizing Boyer Moore,10,4236913
Weak Turbo Boyer Moore,10,4072864
Weak Boyer Moore,10,4033577
Weak Memorizing Boyer Moore,10,3714410
Weak Turbo Boyer Moore,10,3410088
Weak Boyer Moore,10,4096882
Weak Memorizing Boyer Moore,10,3944861
Weak Turbo Boyer Moore,10,3775291
Weak Boyer Moore,10,3651771
Weak Memorizing Boyer Moore,10,3632210
Weak Turbo Boyer Moore,10,3281023
Weak Boyer Moore,10,2239172
Weak Memorizing Boyer Moore,10,2058697
Weak Turbo Boyer Moore,10,2058697
Weak Boyer Moore,10,2199916
Weak Memorizing Boyer Moore,10,2023719
Weak Turbo Boyer Moore,10,2023719
Weak Boyer Moore,10,3445748
Weak Memorizing Boyer Moore,10,3434723
Weak Turbo Boyer Moore,10,3320568
Weak Boyer Moore,10,3642063
Weak Memorizing Boyer Moore,10,3526428
Weak Turbo Boyer Moore,10,3362472
Weak Boyer Moore,10,4051268
Weak Memorizing Boyer Moore,10,3751727
Weak Turbo Boyer Moore,10,3751727
Weak Boyer Moore,10,3843191
Weak Memorizing Boyer Moore,10,3450512
Weak Turbo Boyer Moore,10,3373126
Weak Boyer Moore,10,4244101
Weak Memorizing Boyer Moore,10,3861226
Weak Turbo Boyer Moore,10,3481767
Weak Boyer Moore,10,4413242
Weak Memorizing Boyer Moore,10,4318373
Weak Turbo Boyer Moore,10,3817296
Weak Boyer Moore,10,3927416
Weak Memorizing Boyer Moore,10,3497630
Weak Turbo Boyer Moore,10,3497630
Weak Boyer Moore,10,3478395
Weak Memorizing Boyer Moore,10,3094837
Weak Turbo Boyer Moore,10,3094837
Weak Boyer Moore,10,3197932
Weak Memorizing Boyer Moore,10,3151478
Weak Turbo Boyer Moore,10,3003395
Weak Boyer Moore,10,3687257
Weak Memorizing Boyer Moore,10,3497531
Weak Turbo Boyer Moore,10,3214412
Weak Boyer Moore,10,3938492
Weak Memorizing Boyer Moore,10,3639165
Weak Turbo Boyer Moore,10,3639165
Weak Boyer Moore,10,3994024
Weak Memorizing Boyer Moore,10,3632342
Weak Turbo Boyer Moore,10,3470542
Weak Boyer Moore,10,5440800
Weak Memorizing Boyer Moore,10,5018138
Weak Turbo Boyer Moore,10,4420102
Weak Boyer Moore,10,4442436
Weak Memorizing Boyer Moore,10,4376008
Weak Turbo Boyer Moore,10,3851918
Weak Boyer Moore,10,3371207
Weak Memorizing Boyer Moore,10,2985914
Weak Turbo Boyer Moore,10,2985914
Weak Boyer Moore,10,3173688
Weak Memorizing Boyer Moore,10,2815075
Weak Turbo Boyer Moore,10,2815075
Weak Boyer Moore,10,3526131
Weak Memorizing Boyer Moore,10,3485534
Weak Turbo Boyer Moore,10,3361654
Weak Boyer Moore,10,3621163
Weak Memorizing Boyer Moore,10,3467109
Weak Turbo Boyer Moore,10,3313471
Weak Boyer Moore,10,3995373
Weak Memorizing Boyer Moore,10,3696280
Weak Turbo Boyer Moore,10,3696280
Weak Boyer Moore,10,3361131
Weak Memorizing Boyer Moore,10,3110704
Weak Turbo Boyer Moore,10,3110704
Weak Boyer Moore,10,2603912
Weak Memorizing Boyer Moore,10,2568356
Weak Turbo Boyer Moore,10,2498586
Weak Boyer Moore,10,3684721
Weak Memorizing Boyer Moore,10,3584880
Weak Turbo Boyer Moore,10,3000203
Weak Boyer Moore,10,3893119
Weak Memorizing Boyer Moore,10,3463261
Weak Turbo Boyer Moore,10,3463261
Weak Boyer Moore,10,3539704
Weak Memorizing Boyer Moore,10,3156146
Weak Turbo Boyer Moore,10,3156146
Weak Boyer Moore,10,3938023
Weak Memorizing Boyer Moore,10,3846538
Weak Turbo Boyer Moore,10,3761950
Weak Boyer Moore,10,3928377
Weak Memorizing Boyer Moore,10,3546019
Weak Turbo Boyer Moore,10,3104971
Weak Boyer Moore,10,4174194
Weak Memorizing Boyer Moore,10,3710711
Weak Turbo Boyer Moore,10,3583924
Weak Boyer Moore,10,3454442
Weak Memorizing Boyer Moore,10,3204015
Weak Turbo Boyer Moore,10,3204015
Weak Boyer Moore,10,3567040
Weak Memorizing Boyer Moore,10,3433099
Weak Turbo Boyer Moore,10,3298364
Weak Boyer Moore,10,3725694
Weak Memorizing Boyer Moore,10,3690569
Weak Turbo Boyer Moore,10,3110757
Weak Boyer Moore,10,2751675
Weak Memorizing Boyer Moore,10,2475212
Weak Turbo Boyer Moore,10,2475212
Weak Boyer Moore,10,2666770
Weak Memorizing Boyer Moore,10,2400309
Weak Turbo Boyer Moore,10,2400309
Weak Boyer Moore,10,3718231
Weak Memorizing Boyer Moore,10,3697369
Weak Turbo Boyer Moore,10,3605255
Weak Boyer Moore,10,4215685
Weak Memorizing Boyer Moore,10,4011201
Weak Turbo Boyer Moore,10,3842130
Weak Boyer Moore,10,4402361
Weak Memorizing Boyer Moore,10,4041101
Weak Turbo Boyer Moore,10,3868065
Weak Boyer Moore,10,4228590
Weak Memorizing Boyer Moore,10,3728468
Weak Turbo Boyer Moore,10,3510420
Weak Boyer Moore,10,4791172
Weak Memorizing Boyer Moore,10,4341703
Weak Turbo Boyer Moore,10,3982816
Weak Boyer Moore,10,3758265
Weak Memorizing Boyer Moore,10,3675057
Weak Turbo Boyer Moore,10,3333232
Weak Boyer Moore,10,3892513
Weak Memorizing Boyer Moore,10,3462837
Weak Turbo Boyer Moore,10,3462837
Weak Boyer Moore,10,3524709
Weak Memorizing Boyer Moore,10,3141151
Weak Turbo Boyer Moore,10,3141151
Weak Boyer Moore,10,3806199
Weak Memorizing Boyer Moore,10,3706736
Weak Turbo Boyer Moore,10,3610442
Weak Boyer Moore,10,3237315
Weak Memorizing Boyer Moore,10,3092495
Weak Turbo Boyer Moore,10,2812676
Weak Boyer Moore,10,3949951
Weak Memorizing Boyer Moore,10,3633533
Weak Turbo Boyer Moore,10,3587467
Weak Boyer Moore,10,3432089
Weak Memorizing Boyer Moore,10,3181662
Weak Turbo Boyer Moore,10,3181662
Weak Boyer Moore,10,3272004
Weak Memorizing Boyer Moore,10,3145192
Weak Turbo Boyer Moore,10,3024560
Weak Boyer Moore,10,3345757
Weak Memorizing Boyer Moore,10,3295939
Weak Turbo Boyer Moore,10,2896501
Weak Boyer Moore,10,3352098
Weak Memorizing Boyer Moore,10,2966813
Weak Turbo Boyer Moore,10,2966813
Weak Boyer Moore,10,3182351
Weak Memorizing Boyer Moore,10,2823738
Weak Turbo Boyer Moore,10,2823738
Weak Boyer Moore,10,3752712
Weak Memorizing Boyer Moore,10,3720713
Weak Turbo Boyer Moore,10,3638193
Weak Boyer Moore,10,4565632
Weak Memorizing Boyer Moore,10,4234598
Weak Turbo Boyer Moore,10,4062302
Weak Boyer Moore,10,4497747
Weak Memorizing Boyer Moore,10,4104822
Weak Turbo Boyer Moore,10,3986328
Weak Boyer Moore,10,3382900
Weak Memorizing Boyer Moore,10,3132473
Weak Turbo Boyer Moore,10,3132473
Weak Boyer Moore,10,3199276
Weak Memorizing Boyer Moore,10,3052305
Weak Turbo Boyer Moore,10,3016181
Weak Boyer Moore,10,3452269
Weak Memorizing Boyer Moore,10,3306142
Weak Turbo Boyer Moore,10,2905383
Weak Boyer Moore,10,3919399
Weak Memorizing Boyer Moore,10,3433821
Weak Turbo Boyer Moore,10,3346269
Weak Boyer Moore,10,3556601
Weak Memorizing Boyer Moore,10,3173043
Weak Turbo Boyer Moore,10,3173043
Weak Boyer Moore,10,3706018
Weak Memorizing Boyer Moore,10,3651653
Weak Turbo Boyer Moore,10,3577734
Weak Boyer Moore,10,3586316
Weak Memorizing Boyer Moore,10,3273202
Weak Turbo Boyer Moore,10,3068627
Weak Boyer Moore,10,3977563
Weak Memorizing Boyer Moore,10,3608465
Weak Turbo Boyer Moore,10,3547191
Weak Boyer Moore,10,3478852
Weak Memorizing Boyer Moore,10,3228425
Weak Turbo Boyer Moore,10,3228425
Weak Boyer Moore,10,3388538
Weak Memorizing Boyer Moore,10,3286778
Weak Turbo Boyer Moore,10,3177711
Weak Boyer Moore,10,3290257
Weak Memorizing Boyer Moore,10,3277300
Weak Turbo Boyer Moore,10,2908334
Weak Boyer Moore,10,1846329
Weak Memorizing Boyer Moore,10,1735971
Weak Turbo Boyer Moore,10,1735971
Weak Boyer Moore,10,1830490
Weak Memorizing Boyer Moore,10,1722031
Weak Turbo Boyer Moore,10,1722031
Weak Boyer Moore,10,3284478
Weak Memorizing Boyer Moore,10,3280661
Weak Turbo Boyer Moore,10,3280661
Weak Boyer Moore,10,3665702
Weak Memorizing Boyer Moore,10,3552097
Weak Turbo Boyer Moore,10,3418331
Weak Boyer Moore,10,4092861
Weak Memorizing Boyer Moore,10,3789371
Weak Turbo Boyer Moore,10,3789371
Weak Boyer Moore,10,4151961
Weak Memorizing Boyer Moore,10,3748565
Weak Turbo Boyer Moore,10,3638735
Weak Boyer Moore,10,4180020
Weak Memorizing Boyer Moore,10,3811367
Weak Turbo Boyer Moore,10,3612398
Weak Boyer Moore,10,3561044
Weak Memorizing Boyer Moore,10,3502375
Weak Turbo Boyer Moore,10,3319667
Weak Boyer Moore,10,4150731
Weak Memorizing Boyer Moore,10,3689025
Weak Turbo Boyer Moore,10,3689025
Weak Boyer Moore,10,4003586
Weak Memorizing Boyer Moore,10,3487881
Weak Turbo Boyer Moore,10,3360112
Weak Boyer Moore,10,3709861
Weak Memorizing Boyer Moore,10,3556527
Weak Turbo Boyer Moore,10,3335072
Weak Boyer Moore,10,3849515
Weak Memorizing Boyer Moore,10,3651267
Weak Turbo Boyer Moore,10,3359423
Weak Boyer Moore,10,3979971
Weak Memorizing Boyer Moore,10,3676401
Weak Turbo Boyer Moore,10,3676401
Weak Boyer Moore,10,3924626
Weak Memorizing Boyer Moore,10,3585170
Weak Turbo Boyer Moore,10,3461239
Weak Boyer Moore,10,4802477
Weak Memorizing Boyer Moore,10,4455336
Weak Turbo Boyer Moore,10,4256277
Weak Boyer Moore,10,3638431
Weak Memorizing Boyer Moore,10,3593917
Weak Turbo Boyer Moore,10,3310094
Weak Boyer Moore,10,3479223
Weak Memorizing Boyer Moore,10,3077160
Weak Turbo Boyer Moore,10,3077160
Weak Boyer Moore,10,3162906
Weak Memorizing Boyer Moore,10,2804293
Weak Turbo Boyer Moore,10,2804293
Weak Boyer Moore,10,3490263
Weak Memorizing Boyer Moore,10,3444059
Weak Turbo Boyer Moore,10,3305569
Weak Boyer Moore,10,3641094
Weak Memorizing Boyer Moore,10,3491476
Weak Turbo Boyer Moore,10,3327361
Weak Boyer Moore,10,4037235
Weak Memorizing Boyer Moore,10,3733891
Weak Turbo Boyer Moore,10,3733891
Weak Boyer Moore,10,4053703
Weak Memorizing Boyer Moore,10,3707210
Weak Turbo Boyer Moore,10,3489224
Weak Boyer Moore,10,3699739
Weak Memorizing Boyer Moore,10,3530746
Weak Turbo Boyer Moore,10,3256630
Weak Boyer Moore,10,4193415
Weak Memorizing Boyer Moore,10,4063481
Weak Turbo Boyer Moore,10,3710293
Weak Boyer Moore,10,4114416
Weak Memorizing Boyer Moore,10,3652524
Weak Turbo Boyer Moore,10,3652524
Weak Boyer Moore,10,3520678
Weak Memorizing Boyer Moore,10,3137120
Weak Turbo Boyer Moore,10,3137120
Weak Boyer Moore,10,3474114
Weak Memorizing Boyer Moore,10,3402359
Weak Turbo Boyer Moore,10,3330069
Weak Boyer Moore,10,4266944
Weak Memorizing Boyer Moore,10,3877851
Weak Turbo Boyer Moore,10,3743888
Weak Boyer Moore,10,4748198
Weak Memorizing Boyer Moore,10,4181769
Weak Turbo Boyer Moore,10,3952642
Weak Boyer Moore,10,3791785
Weak Memorizing Boyer Moore,10,3477019
Weak Turbo Boyer Moore,10,3272032
Weak Boyer Moore,10,4419053
Weak Memorizing Boyer Moore,10,4202954
Weak Turbo Boyer Moore,10,4014647
Weak Boyer Moore,10,3608896
Weak Memorizing Boyer Moore,10,3575447
Weak Turbo Boyer Moore,10,3287960
Weak Boyer Moore,10,2797077
Weak Memorizing Boyer Moore,10,2513375
Weak Turbo Boyer Moore,10,2513375
Weak Boyer Moore,10,2663940
Weak Memorizing Boyer Moore,10,2397479
Weak Turbo Boyer Moore,10,2397479
Weak Boyer Moore,10,3611579
Weak Memorizing Boyer Moore,10,3588602
Weak Turbo Boyer Moore,10,3473885
Weak Boyer Moore,10,3930559
Weak Memorizing Boyer Moore,10,3779294
Weak Turbo Boyer Moore,10,3584900
Weak Boyer Moore,10,4065698
Weak Memorizing Boyer Moore,10,3762234
Weak Turbo Boyer Moore,10,3762234
Weak Boyer Moore,10,3672969
Weak Memorizing Boyer Moore,10,3270917
Weak Turbo Boyer Moore,10,3175992
Weak Boyer Moore,10,4482157
Weak Memorizing Boyer Moore,10,4062039
Weak Turbo Boyer Moore,10,3649564
Weak Boyer Moore,10,4351290
Weak Memorizing Boyer Moore,10,4229925
Weak Turbo Boyer Moore,10,3900069
Weak Boyer Moore,10,4130238
Weak Memorizing Boyer Moore,10,3668799
Weak Turbo Boyer Moore,10,3668799
Weak Boyer Moore,10,3521606
Weak Memorizing Boyer Moore,10,3138048
Weak Turbo Boyer Moore,10,3138048
Weak Boyer Moore,10,3568810
Weak Memorizing Boyer Moore,10,3482790
Weak Turbo Boyer Moore,10,3371829
Weak Boyer Moore,10,2811018
Weak Memorizing Boyer Moore,10,2754140
Weak Turbo Boyer Moore,10,2503177
Weak Boyer Moore,10,3952233
Weak Memorizing Boyer Moore,10,3648823
Weak Turbo Boyer Moore,10,3648823
Weak Boyer Moore,10,3424930
Weak Memorizing Boyer Moore,10,3174503
Weak Turbo Boyer Moore,10,3174503
Weak Boyer Moore,10,3489822
Weak Memorizing Boyer Moore,10,3329425
Weak Turbo Boyer Moore,10,3244401
Weak Boyer Moore,10,3636792
Weak Memorizing Boyer Moore,10,3572450
Weak Turbo Boyer Moore,10,3081852
Weak Boyer Moore,10,3469927
Weak Memorizing Boyer Moore,10,3067768
Weak Turbo Boyer Moore,10,3067768
Weak Boyer Moore,10,3180761
Weak Memorizing Boyer Moore,10,2822148
Weak Turbo Boyer Moore,10,2822148
Weak Boyer Moore,10,3869563
Weak Memorizing Boyer Moore,10,3826276
Weak Turbo Boyer Moore,10,3736584
Weak Boyer Moore,10,4558304
Weak Memorizing Boyer Moore,10,4227270
Weak Turbo Boyer Moore,10,4055593
Weak Boyer Moore,10,4514164
Weak Memorizing Boyer Moore,10,4100144
Weak Turbo Boyer Moore,10,3929986
Weak Boyer Moore,10,3378083
Weak Memorizing Boyer Moore,10,3127656
Weak Turbo Boyer Moore,10,3127656
Weak Boyer Moore,10,3189795
Weak Memorizing Boyer Moore,10,3042810
Weak Turbo Boyer Moore,10,3006459
Weak Boyer Moore,10,2890528
Weak Memorizing Boyer Moore,10,2857378
Weak Turbo Boyer Moore,10,2635580
Weak Boyer Moore,10,4060154
Weak Memorizing Boyer Moore,10,3597785
Weak Turbo Boyer Moore,10,3597785
Weak Boyer Moore,10,3550455
Weak Memorizing Boyer Moore,10,3166897
Weak Turbo Boyer Moore,10,3166897
Weak Boyer Moore,10,3824135
Weak Memorizing Boyer Moore,10,3757212
Weak Turbo Boyer Moore,10,3676238
Weak Boyer Moore,10,3577680
Weak Memorizing Boyer Moore,10,3264566
Weak Turbo Boyer Moore,10,3060671
Weak Boyer Moore,10,3954724
Weak Memorizing Boyer Moore,10,3576808
Weak Turbo Boyer Moore,10,3515354
Weak Boyer Moore,10,3474540
Weak Memorizing Boyer Moore,10,3224113
Weak Turbo Boyer Moore,10,3224113
Weak Boyer Moore,10,3332117
Weak Memorizing Boyer Moore,10,3222516
Weak Turbo Boyer Moore,10,3117289
Weak Boyer Moore,10,3181637
Weak Memorizing Boyer Moore,10,3160857
Weak Turbo Boyer Moore,10,2874067
Weak Boyer Moore,10,2256069
Weak Memorizing Boyer Moore,10,2072904
Weak Turbo Boyer Moore,10,2072904
Weak Boyer Moore,10,2200543
Weak Memorizing Boyer Moore,10,2024346
Weak Turbo Boyer Moore,10,2024346
Weak Boyer Moore,10,3355124
Weak Memorizing Boyer Moore,10,3348988
Weak Turbo Boyer Moore,10,3348988
Weak Boyer Moore,10,3926516
Weak Memorizing Boyer Moore,10,3781900
Weak Turbo Boyer Moore,10,3629770
Weak Boyer Moore,10,4111741
Weak Memorizing Boyer Moore,10,3803653
Weak Turbo Boyer Moore,10,3803653
Weak Boyer Moore,10,4392610
Weak Memorizing Boyer Moore,10,3921347
Weak Turbo Boyer Moore,10,3796074
Weak Boyer Moore,10,4336278
Weak Memorizing Boyer Moore,10,3949533
Weak Turbo Boyer Moore,10,3766326
Weak Boyer Moore,10,3692607
Weak Memorizing Boyer Moore,10,3612735
Weak Turbo Boyer Moore,10,3422418
Weak Boyer Moore,10,4138685
Weak Memorizing Boyer Moore,10,3674117
Weak Turbo Boyer Moore,10,3674117
Weak Boyer Moore,10,3482134
Weak Memorizing Boyer Moore,10,3098576
Weak Turbo Boyer Moore,10,3098576
Weak Boyer Moore,10,3236471
Weak Memorizing Boyer Moore,10,3173167
Weak Turbo Boyer Moore,10,3107444
Weak Boyer Moore,10,4161141
Weak Memorizing Boyer Moore,10,3920303
Weak Turbo Boyer Moore,10,3579643
Weak Boyer Moore,10,3997321
Weak Memorizing Boyer Moore,10,3688959
Weak Turbo Boyer Moore,10,3688959
Weak Boyer Moore,10,3778286
Weak Memorizing Boyer Moore,10,3437257
Weak Turbo Boyer Moore,10,3288838
Weak Boyer Moore,10,4792644
Weak Memorizing Boyer Moore,10,4445462
Weak Turbo Boyer Moore,10,4247279
Weak Boyer Moore,10,3476642
Weak Memorizing Boyer Moore,10,3430029
Weak Turbo Boyer Moore,10,3278705
Weak Boyer Moore,10,3581055
Weak Memorizing Boyer Moore,10,3153873
Weak Turbo Boyer Moore,10,3153873
Weak Boyer Moore,10,3175701
Weak Memorizing Boyer Moore,10,2817088
Weak Turbo Boyer Moore,10,2817088
Weak Boyer Moore,10,3748214
Weak Memorizing Boyer Moore,10,3701098
Weak Turbo Boyer Moore,10,3590657
Weak Boyer Moore,10,4215949
Weak Memorizing Boyer Moore,10,3999073
Weak Turbo Boyer Moore,10,3778129
Weak Boyer Moore,10,4054205
Weak Memorizing Boyer Moore,10,3746115
Weak Turbo Boyer Moore,10,3746115
Weak Boyer Moore,10,3366505
Weak Memorizing Boyer Moore,10,3116078
Weak Turbo Boyer Moore,10,3116078
Weak Boyer Moore,10,2899144
Weak Memorizing Boyer Moore,10,2815631
Weak Turbo Boyer Moore,10,2755525
Weak Boyer Moore,10,3681662
Weak Memorizing Boyer Moore,10,3560625
Weak Turbo Boyer Moore,10,3143470
Weak Boyer Moore,10,4102801
Weak Memorizing Boyer Moore,10,3638335
Weak Turbo Boyer Moore,10,3638335
Weak Boyer Moore,10,3543943
Weak Memorizing Boyer Moore,10,3160385
Weak Turbo Boyer Moore,10,3160385
Weak Boyer Moore,10,3944956
Weak Memorizing Boyer Moore,10,3853445
Weak Turbo Boyer Moore,10,3768866
Weak Boyer Moore,10,3559826
Weak Memorizing Boyer Moore,10,3246712
Weak Turbo Boyer Moore,10,3043399
Weak Boyer Moore,10,3779203
Weak Memorizing Boyer Moore,10,3437399
Weak Turbo Boyer Moore,10,3406691
Weak Boyer Moore,10,3460204
Weak Memorizing Boyer Moore,10,3209777
Weak Turbo Boyer Moore,10,3209777
Weak Boyer Moore,10,3247931
Weak Memorizing Boyer Moore,10,3133820
Weak Turbo Boyer Moore,10,3073230
Weak Boyer Moore,10,3043259
Weak Memorizing Boyer Moore,10,3012959
Weak Turbo Boyer Moore,10,2821174
Weak Boyer Moore,10,2837674
Weak Memorizing Boyer Moore,10,2542569
Weak Turbo Boyer Moore,10,2542569
Weak Boyer Moore,10,2667706
Weak Memorizing Boyer Moore,10,2401245
Weak Turbo Boyer Moore,10,2401245
Weak Boyer Moore,10,3412552
Weak Memorizing Boyer Moore,10,3401843
Weak Turbo Boyer Moore,10,3401843
Weak Boyer Moore,10,4223056
Weak Memorizing Boyer Moore,10,4018572
Weak Turbo Boyer Moore,10,3849100
Weak Boyer Moore,10,4102821
Weak Memorizing Boyer Moore,10,3787492
Weak Turbo Boyer Moore,10,3787492
Weak Boyer Moore,10,4232495
Weak Memorizing Boyer Moore,10,3732373
Weak Turbo Boyer Moore,10,3514216
Weak Boyer Moore,10,4493069
Weak Memorizing Boyer Moore,10,4082118
Weak Turbo Boyer Moore,10,3918427
Weak Boyer Moore,10,3831952
Weak Memorizing Boyer Moore,10,3709858
Weak Turbo Boyer Moore,10,3511137
Weak Boyer Moore,10,4099866
Weak Memorizing Boyer Moore,10,3632087
Weak Turbo Boyer Moore,10,3632087
Weak Boyer Moore,10,3528233
Weak Memorizing Boyer Moore,10,3144675
Weak Turbo Boyer Moore,10,3144675
Weak Boyer Moore,10,3811672
Weak Memorizing Boyer Moore,10,3712185
